"ROI_A","ROI_B","a","b","k","w_k","w_norm","w_sync","w_frac","w_k_log","w_norm_log","w_sync_log","w_frac_log","xA","yA","zA","xB","yB","zB","lobeA","lobeB"
"F3t.R","LG.R",0.642174763328952,1.39533366284093,0.645283329494601,0.645283329494601,0.681686655453738,0.856768038118761,0.387781713442776,0.497912606161118,0.519797251362404,0.618837362408331,0.327706582744802,51.84,27.82,17.72,13.93,-62.73,5.03,"Frontal","Occipital"
"F3t.R","TFa.L",0.364645656914718,1.60032754073719,1.17956866116935,1.17956866116935,1.54412787627548,0.954588492413572,0.545577480370188,0.779126995374837,0.933787910046148,0.670179681467209,0.435397614216107,51.84,27.82,17.72,-32.3,-4.53,-31.6,"Frontal","Temporal"
"F3t.R","TFa.R",0.412308466150193,1.62584284838954,1.13343626947854,1.13343626947854,1.3843525244759,0.933995239089777,0.526564454948556,0.757733951851525,0.868927609276256,0.659587935337161,0.423019756309613,51.84,27.82,17.72,30.87,-2.55,-32.28,"Frontal","Temporal"
"F3t.R","TFp.L",0.599542352681383,2.06284319956485,0.848378087046377,0.848378087046377,0.762862733457446,0.579769709751441,0.389240882864749,0.614308544850853,0.566939040746083,0.457279083093955,0.328757470525263,51.84,27.82,17.72,-36.02,-29.45,-15.04,"Frontal","Temporal"
"F3t.R","TFp.R",0.581054437692935,1.86117211153442,0.959800101104883,0.959800101104883,0.922951993134608,0.749774314458391,0.440090886594086,0.672842478808968,0.653861501726436,0.559486816452325,0.364706227286536,51.84,27.82,17.72,36.53,-23.81,-18.05,"Frontal","Temporal"
"F3t.R","TOF.L",0.684747602950898,1.02073098287005,1.05441460975707,1.05441460975707,1.26121900321838,3.13828461314416,0.55287337234937,0.719990945935389,0.815904049825068,1.42028135732159,0.440107003398129,51.84,27.82,17.72,-33.32,-53.65,-5.95,"Frontal","Occipital"
"F3t.R","TOF.R",0.9037863988981,0.14850792505479,1.41187142982313,1.41187142982313,3.85378457674638,1.86933642276639,0.728512840793812,0.880402973059108,1.57975872575639,1.05408079145836,0.54726140921733,51.84,27.82,17.72,35.02,-49.88,-6.56,"Frontal","Occipital"
"F3t.R","OF.L",0.39794509458536,1.05995270993814,1.13790340966224,1.13790340966224,1.75206646099939,1.7188649562451,0.609530492794852,0.759825633688119,1.01235206985194,1.00021449771778,0.475942517085092,51.84,27.82,17.72,-26.33,-76.86,-3.45,"Frontal","Occipital"
"F3t.R","OF.R",0.972063381495901,0.363605506529396,1.86843987095443,1.86843987095443,3.14279901805856,3.07077429194749,0.73668682442131,1.05376828299746,1.42137165070894,1.4038332250822,0.551979174182189,51.84,27.82,17.72,27.24,-75.48,-2.29,"Frontal","Occipital"
"F3t.R","FO.L",0.420253466017609,2.28211090075361,0.932792394485229,0.932792394485229,0.952491199501497,0.501000708261417,0.408407520610319,0.658965793778157,0.669106095423977,0.406132024510918,0.342459648110064,51.84,27.82,17.72,-39.82,18.29,14.62,"Frontal","Frontal"
"F3t.R","FO.R",0.551020548620714,2.61882187485508,0.683244991759702,0.683244991759702,0.568773795753703,0.330420844918937,0.301232330640546,0.520723473099277,0.450294292390853,0.285495316932989,0.263311762096384,51.84,27.82,17.72,41.14,18.82,14.75,"Frontal","Frontal"
"F3t.R","CO.L",0.279048845666694,2.68820718301071,0.991494278155764,0.991494278155764,1.14477128838392,0.411551972834159,0.400583955452367,0.688885250502502,0.76303292123304,0.34468978902833,0.336889260691992,51.84,27.82,17.72,-48.03,-8.28,21.64,"Frontal","Frontal"
"F3t.R","CO.R",0.570038571831146,2.76398958510298,0.932349816366426,0.932349816366426,0.742777204258096,0.424963632169882,0.358683837310955,0.658736783772008,0.555479935222712,0.354146292110647,0.306516464476316,51.84,27.82,17.72,49.47,-5.66,21.1,"Frontal","Frontal"
"F3t.R","PO.L",0.459540968973028,2.14032284917535,1.0330602640853,1.0330602640853,1.04165498191026,0.614630406017073,0.442804856343029,0.7095421771411,0.713760744600309,0.479106079720866,0.366589035957183,51.84,27.82,17.72,-48.4,-31.53,30.3,"Frontal","Parietal"
"F3t.R","PO.R",0.472422881964896,1.96720719171235,1.27652632608319,1.27652632608319,1.32415633235406,0.853986400427537,0.511358881058276,0.822650740005733,0.843357105382161,0.617338131856532,0.413009167371141,51.84,27.82,17.72,48.86,-27.69,31.65,"Frontal","Parietal"
"F3t.R","PP.L",0.78502305647802,1.34175586437154,1.02679618940385,1.02679618940385,1.0004751154857,1.84432160369221,0.491246406503668,0.706456314513177,0.693384710090422,1.04532458701479,0.399612284706159,51.84,27.82,17.72,-46.77,-5.34,2.46,"Frontal","Temporal"
"F3t.R","PP.R",1.06613134667269,1.15836825446674,1.00037423641897,1.00037423641897,0.900189242117603,10.845586812882,0.473522131199876,0.693334281265001,0.641953482327061,2.47195537736143,0.387655542560172,51.84,27.82,17.72,48.11,-3.56,2.9,"Frontal","Temporal"
"F3t.R","H.L",0.505441041813617,3.03666476960956,0.88053361590679,0.88053361590679,0.710742463459864,0.347868605358289,0.332078025260651,0.631555574815695,0.536927465439547,0.298524533969423,0.286740147925612,51.84,27.82,17.72,-45.22,-20.04,17.31,"Frontal","Temporal"
"F3t.R","H.R",1.01805705804312,1.07499626015281,1.01090319970754,1.01090319970754,0.9663179232683,17.7537690814692,0.491342728103716,0.69858397423045,0.676162719367534,2.93139474989343,0.399676873957802,51.84,27.82,17.72,46.04,-17.36,16.89,"Frontal","Temporal"
"F3t.R","PT.L",0.499539746798321,3.2236427777463,1.01431288506315,1.01431288506315,0.799306717137078,0.372347338258654,0.352693564562267,0.700278137276276,0.587401433563987,0.316522659259706,0.302097837625733,51.84,27.82,17.72,-52.64,-29.69,20.8,"Frontal","Temporal"
"F3t.R","PT.R",0.705154776536381,1.81619417121888,0.955463347716764,0.955463347716764,0.844288098043864,0.85997174566259,0.431138956434288,0.670627171860463,0.612093348312631,0.620561297105749,0.358470600286461,51.84,27.82,17.72,54.84,-25.33,22.39,"Frontal","Temporal"
"F3t.R","SCLC.L",0.415274885323788,2.6968915722756,0.932228358735041,0.932228358735041,0.880892137476678,0.40858219326853,0.374642935959091,0.658673926908504,0.631746205493784,0.342583661809918,0.318194014456239,51.84,27.82,17.72,-12.29,-68.86,25.57,"Frontal","Occipital"
"F3t.R","SCLC.R",0.456247209248267,2.85227536966191,0.99126298744551,0.99126298744551,0.868946531694808,0.41371073600556,0.374694345502979,0.688769104478483,0.625374920089254,0.346217975122153,0.318231412227869,51.84,27.82,17.72,9.09,-74.03,24.47,"Frontal","Occipital"
"F3t.R","OP.L",0.747980741237095,0.733033539954368,0.981672976604743,0.981672976604743,1.32574410553728,65.6716455737773,0.570017599669262,0.683941425626711,0.844040033228097,4.1997797586979,0.451086829277807,51.84,27.82,17.72,-17.23,-96.36,17.23,"Frontal","Occipital"
"F3t.R","OP.R",0.416065382502936,0.554915427837713,0.952589805792825,0.952589805792825,1.98249334614893,6.86051591110518,0.662403806498965,0.669156596958371,1.09275964402313,2.06185224183225,0.508264631121372,51.84,27.82,17.72,18.09,-95.14,18.35,"Frontal","Occipital"
"F3t.R","Thal.L",0.494839550187254,1.90234893459537,0.974927775592325,0.974927775592325,1.00483592147424,0.692661160011475,0.448547457778578,0.68053182836407,0.695562222733702,0.526301941366554,0.370561301086195,51.84,27.82,17.72,-9.99,-19.16,16.28,"Frontal","SCGM"
"F3t.R","Thal.R",0.525841385994981,1.96454262935307,0.940176886144925,0.940176886144925,0.925020717098252,0.653489553161778,0.430214271285777,0.662779147343956,0.654936729810798,0.502887935404498,0.3578242731069,51.84,27.82,17.72,10.92,-18.5,16.6,"Frontal","SCGM"
"F3t.R","Caud.L",1.08042055155989,0.480404177903468,0.809023076445236,0.809023076445236,1.12295176835332,1.34833275162545,0.509000274868783,0.592786962796823,0.752807463835313,0.85370560897155,0.411447361938633,51.84,27.82,17.72,-12.84,8.92,19.71,"Frontal","SCGM"
"F3t.R","Caud.R",0.310990035253141,1.54603769297694,0.530689119358792,0.530689119358792,0.765344397954112,0.429690859578647,0.363684234043583,0.425718038812212,0.568345797670206,0.35745823878826,0.310190032652969,51.84,27.82,17.72,13.5,9.66,20.87,"Frontal","SCGM"
"F3t.R","Put.L",0.649366167687736,2.2497552015566,0.699620548883356,0.699620548883356,0.578828752042126,0.437156276955849,0.325528874892606,0.530405019608681,0.456683275967134,0.362666353414725,0.281811530661016,51.84,27.82,17.72,-24.79,0.54,10.42,"Frontal","SCGM"
"F3t.R","Put.R",0.405145498893759,1.8303637331782,1.17718979395625,1.17718979395625,1.36701184588154,0.825971026518794,0.512949154162839,0.778034959874585,0.861628335116512,0.602111914861127,0.414060828268518,51.84,27.82,17.72,25.48,2.03,10.35,"Frontal","SCGM"
"F3t.R","Pall.L",0.766795579612294,2.69538900765186,0.323576122020292,0.323576122020292,0.225074316020102,0.167778210553688,0.157483377636656,0.280337256724513,0.203001508295433,0.155102978150402,0.146248146302055,51.84,27.82,17.72,-19.13,-5.17,8.53,"Frontal","SCGM"
"F3t.R","Pall.R",0.543530062362952,1.74638555576507,0.825034436626561,0.825034436626561,0.846818283115511,0.685895982731127,0.418800854892375,0.601598856240847,0.613464311490967,0.522297162973696,0.349812046463226,51.84,27.82,17.72,19.75,-3.87,8.56,"Frontal","SCGM"
"F3t.R","Hip.L",0.838700819401713,0.982988148953732,1.03986179203292,1.03986179203292,1.14524379243602,7.20683228686231,0.533069383491662,0.712882056557589,0.763253202068939,2.10496701306193,0.427271858807852,51.84,27.82,17.72,-25.18,-23.25,-3.92,"Frontal","SCGM"
"F3t.R","Hip.R",0.465999921922033,2.20844738291225,1.00596577541763,1.00596577541763,0.991623374450915,0.577328855308554,0.429314746587602,0.696125628286342,0.688950072235855,0.455732818459568,0.357195131229182,51.84,27.82,17.72,26.5,-20.99,-4.07,"Frontal","SCGM"
"F3t.R","Amy.L",0.934459999635617,0.935923525149761,1.01670078941151,1.01670078941151,1.0871578873358,694.218557200297,0.520879486153959,0.701462903600837,0.735803278005844,6.54422626692101,0.419288776840175,51.84,27.82,17.72,-22.86,-5.18,-7.49,"Frontal","SCGM"
"F3t.R","Amy.R",0.451815683858475,1.32647783648483,1.25594779625897,1.25594779625897,1.62233649544304,1.43592169452633,0.585497638084931,0.813570193411951,0.964065712516467,0.890325204226851,0.460898325297855,51.84,27.82,17.72,22.77,-3.69,-7.91,"Frontal","SCGM"
"F3t.R","Accbns.L",0.750629004288199,1.89940780544557,0.950190801592644,0.950190801592644,0.795772710793084,0.827130491531406,0.417627881820698,0.667927214759539,0.585435408860968,0.602746698781485,0.348984969002502,51.84,27.82,17.72,-9.34,11.14,2.89,"Frontal","SCGM"
"F3t.R","Accbns.R",0.683553517091645,1.70942032882,0.956883387819799,0.956883387819799,0.885214097507347,0.932755055651531,0.444365459592103,0.671353099423323,0.634041394029796,0.658946474996442,0.36767009680936,51.84,27.82,17.72,9.21,11.46,3.57,"Frontal","SCGM"
"F3o.L","F3o.R",0.709583852027051,0.387188492554581,2.16783908624407,2.16783908624407,4.13584219633471,6.72414257341881,0.798107255439259,1.15304967917858,1.63624384090293,2.04435082289136,0.586734586906131,-50.69,14.63,25.22,52.49,15.48,26.37,"Frontal","Frontal"
"F3o.L","PRG.L",0.504528244224741,1.32780674716067,0.853163733734061,0.853163733734061,1.04237073234208,1.03629900986429,0.482195599978458,0.616894304831886,0.714111256810184,0.71113394933166,0.393524501955933,-50.69,14.63,25.22,-34.28,-11.71,59.18,"Frontal","Frontal"
"F3o.L","PRG.R",0.472022129162879,1.10813010581342,0.656044206182465,0.656044206182465,0.90710288380122,1.03133933062366,0.453658105376226,0.504431750161403,0.645585275766682,0.708695344282084,0.374083210729792,-50.69,14.63,25.22,35.08,-10.59,59.79,"Frontal","Frontal"
"F3o.L","TP.L",0.212597748225387,1.01478881091379,0.982226022006574,0.982226022006574,2.11467811376202,1.22442750021088,0.615460957854515,0.684220466745374,1.13612581263426,0.799499579234029,0.479620338769409,-50.69,14.63,25.22,-40.44,11.07,-19.78,"Frontal","Temporal"
"F3o.L","TP.R",0.573630545614994,1.19577627839394,0.999474756737985,0.999474756737985,1.20678729228744,1.60649361971833,0.530456606131393,0.692884524437838,0.791537743965373,0.958005877388125,0.425566126261359,-50.69,14.63,25.22,40.99,12.93,-19.31,"Frontal","Temporal"
"F3o.L","T1a.L",0.642142030941878,1.6248955187932,0.920493299165857,0.920493299165857,0.901140196205376,0.936646243334289,0.448144054654126,0.652582079688575,0.642453809448422,0.660957736529583,0.370282774273569,-50.69,14.63,25.22,-56,-3.79,1.86,"Frontal","Temporal"
"F3o.L","T1a.R",0.795855194991196,1.36220567489858,0.956679733943804,0.956679733943804,0.918815268944588,1.68919790604281,0.469948889858944,0.671249023485441,0.651707948162885,0.989242972958123,0.385227631382756,-50.69,14.63,25.22,57.22,-0.98,-0.41,"Frontal","Temporal"
"F3o.L","T1p.L",1.03964564005182,1.12019040179521,0.997542034381238,0.997542034381238,0.924363127149602,12.3847861487648,0.480173869930271,0.691917441931869,0.654595069959948,2.59411869991266,0.392159560558442,-50.69,14.63,25.22,-62.37,-29.14,13.86,"Frontal","Temporal"
"F3o.L","T1p.R",1.38490468182112,0.825527982717824,1.00435751286601,1.00435751286601,0.93931766819771,1.79549080071666,0.476094977752016,0.695323566945035,0.662336193784296,1.02800769073211,0.389400072178504,-50.69,14.63,25.22,61.35,-23.87,11.5,"Frontal","Temporal"
"F3o.L","T2a.L",0.342890192524702,1.28578864477761,0.917250995179786,0.917250995179786,1.38142040558934,0.972798311620776,0.529715911946217,0.650892386728957,0.867697118734826,0.679452997598692,0.425082039697439,-50.69,14.63,25.22,-57.8,-4.41,-12.05,"Frontal","Temporal"
"F3o.L","T2a.R",0.427581396348598,1.23982319761494,0.854094588526692,0.854094588526692,1.17305045054376,1.05152620275009,0.50604109763444,0.617396484465069,0.776131918006051,0.718584005302127,0.409484418271253,-50.69,14.63,25.22,57.86,-1.74,-14.52,"Frontal","Temporal"
"F3o.L","T2p.L",0.604118221989644,1.01013343881155,0.985514643519523,0.985514643519523,1.26157402914897,2.42727901666993,0.549755881258451,0.685878146792153,0.816061043934143,1.23176665675654,0.438097422565074,-50.69,14.63,25.22,-60.95,-27.39,-0.91,"Frontal","Temporal"
"F3o.L","T2p.R",0.431397771707191,1.27590378716444,1.02858815457303,1.02858815457303,1.38641614315531,1.21797467131295,0.546470554820748,0.707340060729967,0.869792718843238,0.796594469256546,0.435975273078602,-50.69,14.63,25.22,60.97,-22.35,-2.18,"Frontal","Temporal"
"F3o.L","TO2.L",1.4910616231438,0.366154679556593,1.55929039284222,1.55929039284222,2.11031318513751,1.38614933046861,0.626749992069461,0.939730029771132,1.13472342373754,0.869680907831548,0.486584154517875,-50.69,14.63,25.22,-57.4,-52.7,10.87,"Frontal","Temporal"
"F3o.L","TO2.R",0.718902419602443,0.869972607924344,1.00090019362699,1.00090019362699,1.26561907374788,6.62535460761899,0.557499677919565,0.693597176110252,0.817848043332407,2.03147882732935,0.443081764886233,-50.69,14.63,25.22,58.32,-49.3,11.53,"Frontal","Temporal"
"F3o.L","T3a.L",0.414087669290799,1.12488995737069,0.817484656687428,0.817484656687428,1.19778381733736,1.15008564309785,0.515121816546855,0.597453488402244,0.787449496884714,0.765507675345217,0.415495842690486,-50.69,14.63,25.22,-47.97,-5.1,-29.12,"Frontal","Temporal"
"F3o.L","T3a.R",0.201047833855977,1.51167920114864,0.748618680342685,0.748618680342685,1.35794175299459,0.571188915385241,0.466434257867692,0.558826150735547,0.857789099941801,0.45183260372126,0.382833779155151,-50.69,14.63,25.22,46.31,-2.16,-31.18,"Frontal","Temporal"
"F3o.L","T3p.L",0.580768419368053,1.18082790737162,0.987862727985948,0.987862727985948,1.19289384911497,1.6462719138076,0.528647403365528,0.687060055541421,0.785222063847881,0.973151824512517,0.424383294313714,-50.69,14.63,25.22,-53.46,-28.21,-16,"Frontal","Temporal"
"F3o.L","T3p.R",0.492234904805695,1.56975621965043,0.906478101671526,0.906478101671526,1.03122873838884,0.841261558283497,0.46786602500033,0.64525761410817,0.708640899786405,0.610450966186268,0.383809662403792,-50.69,14.63,25.22,53.8,-23.36,-18.1,"Frontal","Temporal"
"F3o.L","TO3.L",0.558580101031913,0.772389816151164,0.879082568740258,0.879082568740258,1.33834681247194,4.11149912786157,0.569144795021589,0.630783662382449,0.849444189291059,1.63149273259212,0.450530754401503,-50.69,14.63,25.22,-51.81,-53.45,-6.68,"Frontal","Temporal"
"F3o.L","TO3.R",0.680048246679229,0.74990697463151,1.00485717099795,1.00485717099795,1.40711883745057,14.3839261968546,0.584275409311096,0.695572821811101,0.878430529186089,2.73332321087862,0.460127147793262,-50.69,14.63,25.22,54.19,-49.71,-6.86,"Frontal","Temporal"
"F3o.L","POG.L",0.627059062304054,1.03051134188155,0.599931965400101,0.599931965400101,0.746313659039124,1.48699241217808,0.419909537765865,0.469961106716729,0.5575070856356,0.911074113822676,0.350593163785182,-50.69,14.63,25.22,-38.53,-27.78,61.5,"Frontal","Parietal"
"F3o.L","POG.R",0.888200324654713,2.11617392460424,0.804692324881024,0.804692324881024,0.586946768505836,0.655300463799577,0.348822876311015,0.59039012012575,0.461811898767375,0.50398254147459,0.299232268613186,-50.69,14.63,25.22,37.25,-26.58,62.93,"Frontal","Parietal"
"F3o.L","SPL.L",1.16691748244676,2.2622636891343,0.895245919834579,0.895245919834579,0.550998814873922,0.817317024564205,0.343027587323961,0.63934860311438,0.438899120089611,0.597361251115017,0.294926458896738,-50.69,14.63,25.22,-29.28,-49.4,67.63,"Frontal","Parietal"
"F3o.L","SPL.R",0.664255670648287,1.84607421065309,0.819993294740435,0.819993294740435,0.740488107718258,0.69383968278025,0.395147358286094,0.598832816873365,0.554165595564749,0.526997953487064,0.333000042874533,-50.69,14.63,25.22,29.08,-47.79,68.92,"Frontal","Parietal"
"F3o.L","SGa.L",1.03727794743386,0.785772987263902,1.00126022627297,1.00126022627297,1.10904928165628,3.98105963610707,0.523456563697466,0.6937770952585,0.746237268533384,1.60564264673721,0.420981808172377,-50.69,14.63,25.22,-57,-32.5,46.94,"Frontal","Parietal"
"F3o.L","SGa.R",0.531950031533029,0.701429339836395,1.02207965319801,1.02207965319801,1.67323661413119,6.03066906963911,0.623687317639737,0.704126513095386,0.983289953303157,1.95028187478449,0.484699684802412,-50.69,14.63,25.22,58.23,-27.26,48.18,"Frontal","Parietal"
"F3o.L","SGp.L",0.973354065707466,0.8799113988979,1.0105661718631,1.0105661718631,1.09196787231787,10.8147101496198,0.521663609085243,0.698416359951144,0.738105188684114,2.46934537793166,0.419804216013327,-50.69,14.63,25.22,-54.86,-46.04,43.58,"Frontal","Parietal"
"F3o.L","SGp.R",0.521988680489003,0.998576603606151,0.897442708829491,0.897442708829491,1.24304112650895,1.88305406462184,0.541369961166772,0.640507036856596,0.807832590862155,1.0588501713843,0.432671606152381,-50.69,14.63,25.22,55.23,-40.29,43.9,"Frontal","Parietal"
"F3o.L","AG.L",0.78403952209109,0.987029355284997,0.998904391111751,0.998904391111751,1.13550724621236,4.9209334992854,0.53008056049125,0.692599226016147,0.758704204509436,1.77849412215493,0.425320387934025,-50.69,14.63,25.22,-50.45,-55.74,39.3,"Frontal","Parietal"
"F3o.L","AG.R",0.473891496089019,1.09187508072348,0.647154034644448,0.647154034644448,0.89966687037778,1.04720093467581,0.452543457581845,0.499048971196657,0.641678539419936,0.716473462426357,0.373316128457699,-50.69,14.63,25.22,52.15,-51.69,42.16,"Frontal","Parietal"
"F3o.L","OLs.L",0.81015202017367,0.863330812759752,0.999044764885181,0.999044764885181,1.19457402748343,18.7861726475904,0.544205406399494,0.69266944890694,0.785987962766277,2.98498334260796,0.434509477987015,-50.69,14.63,25.22,-32.05,-72.77,47.99,"Frontal","Occipital"
"F3o.L","OLs.R",0.695333187614381,0.742827892911368,0.99316260863601,0.99316260863601,1.38191006463986,20.9105771232544,0.58003596584673,0.689722627784978,0.867902713981809,3.0869694938928,0.45744760997393,-50.69,14.63,25.22,33.03,-71.06,49,"Frontal","Occipital"
"F3o.L","OLi.L",0.242801697821777,1.45029584901312,0.851260510502359,0.851260510502359,1.43452567486293,0.704980479352225,0.501387593155938,0.615866764100221,0.889751942842117,0.533553661609661,0.406389742605863,-50.69,14.63,25.22,-45.21,-75.63,8.06,"Frontal","Occipital"
"F3o.L","OLi.R",0.196439197426952,1.98204274246609,0.907000854345484,0.907000854345484,1.45357388803337,0.507951694492132,0.454354198628798,0.645531774623155,0.897545691453389,0.410752236242551,0.374561952353346,-50.69,14.63,25.22,45.47,-74.11,8.49,"Frontal","Occipital"
"F3o.L","CALC.L",0.555671544873095,1.3915719763802,0.989224688934443,0.989224688934443,1.12494950994816,1.18342265205947,0.503974566709303,0.687744959270688,0.753748042069711,0.780893669482501,0.40811131495202,-50.69,14.63,25.22,-10.47,-74.92,18.19,"Frontal","Occipital"
"F3o.L","CALC.R",0.332027698399684,1.20197862443334,0.764668659583908,0.764668659583908,1.21042465465212,0.87897806384571,0.499237923620257,0.567962944481029,0.79318464849724,0.630728045986231,0.404956928086739,-50.69,14.63,25.22,11.93,-73.63,18.36,"Frontal","Occipital"
"F3o.L","FMC.L",0.193933126218494,2.45789474948984,0.84107077961689,0.84107077961689,1.21821769903759,0.371503827391626,0.388129539094511,0.610347347800272,0.796704035165592,0.315907822052674,0.327957185607727,-50.69,14.63,25.22,-5.38,43.84,-7.87,"Frontal","Frontal"
"F3o.L","FMC.R",0.126930714306067,2.99551492719631,0.890759090024827,0.890759090024827,1.44457853322984,0.3105220950112,0.363281264886214,0.636978383371602,0.893872729020759,0.270425603624851,0.309894488642265,-50.69,14.63,25.22,5.51,43.41,-8.24,"Frontal","Frontal"
"F3o.L","SMC.L",0.513324828176823,1.27122080519298,0.801038025891066,0.801038025891066,0.991622795058194,1.05692204901615,0.473060235457111,0.588363179736094,0.68894978132101,0.721210714481769,0.387342029690635,-50.69,14.63,25.22,-5.79,-2.67,66.3,"Frontal","Frontal"
"F3o.L","SMC.R",0.524640035462654,1.52969202654327,0.908347148848272,0.908347148848272,1.01395607487551,0.903780354776745,0.469305586913176,0.646237500317135,0.700100984165536,0.643841569828547,0.384789899324424,-50.69,14.63,25.22,6.39,-2.85,67.64,"Frontal","Frontal"
"F3o.L","SC.L",0.40095072834809,0.682604762261978,0.926462910615935,0.926462910615935,1.77091565628283,3.28935328348929,0.631002081899715,0.655685632687971,1.01917782741068,1.45613597180664,0.489194600094049,-50.69,14.63,25.22,-5.7,20.6,-5.68,"Frontal","Frontal"
"F3o.L","SC.R",0.311591736179074,2.00961521081921,0.993582216208014,0.993582216208014,1.25560891166652,0.585140103129894,0.461233319372335,0.689933129129804,0.813419963850393,0.460672796564689,0.379280818424929,-50.69,14.63,25.22,5.66,20.42,-5.9,"Frontal","Frontal"
"F3o.L","PAC.L",0.565130614432624,1.57575462028445,0.886745248842263,0.886745248842263,0.939680378165667,0.877422628282236,0.453071094582029,0.63485325400941,0.662523205979032,0.629899893837484,0.373679312903888,-50.69,14.63,25.22,-6.82,36.58,30.93,"Frontal","Cingulate"
"F3o.L","PAC.R",0.438150360817829,1.69353757111526,0.66511846617336,0.66511846617336,0.772129242937442,0.529810986528048,0.384247776741814,0.509896271756176,0.572181785718119,0.425144189555908,0.325156870609347,-50.69,14.63,25.22,7.07,36.37,32.84,"Frontal","Cingulate"
"F3o.L","CGa.L",0.907144509619134,0.645802656848216,0.64515643203269,0.64515643203269,0.842901602560636,2.46862091383921,0.453814582630214,0.49783547515665,0.6113412874418,1.24375708379181,0.374190848717096,-50.69,14.63,25.22,-5.15,18.19,34.6,"Frontal","Cingulate"
"F3o.L","CGa.R",0.758261533488935,1.70712711437607,0.922093902118079,0.922093902118079,0.810462094168518,0.971784569813781,0.42792785433404,0.653415165815682,0.59358211333966,0.678939005696489,0.356224340466063,-50.69,14.63,25.22,5.75,19.31,34.15,"Frontal","Cingulate"
"F3o.L","CGp.L",0.686901243010376,1.12493295037183,0.979409306583089,0.979409306583089,1.11417589002786,2.23592734086615,0.51949057992408,0.682798470188654,0.748665086459881,1.17431554556535,0.41837513389783,-50.69,14.63,25.22,-6.3,-38.56,38.79,"Frontal","Cingulate"
"F3o.L","CGp.R",0.362267822549869,2.06486255674095,1.08856500852804,1.08856500852804,1.25861793225913,0.639356123516443,0.472851192079287,0.736477231369413,0.814753091822153,0.494303557133635,0.38720010867005,-50.69,14.63,25.22,6.96,-35.8,40.04,"Frontal","Cingulate"
"F3o.L","PCN.L",0.47956680164728,1.67487543661156,0.829384148216659,0.829384148216659,0.92542221007325,0.693865525681504,0.435005694372768,0.603979379184907,0.655145273598642,0.52701321036431,0.361168817407731,-50.69,14.63,25.22,-8.16,-60.06,47.25,"Frontal","Parietal"
"F3o.L","PCN.R",0.442977412880845,1.47490029842357,0.872488663149823,0.872488663149823,1.07941306314508,0.845497110177805,0.476398139807648,0.627268381998292,0.732085672712378,0.612748677611754,0.389605432221442,-50.69,14.63,25.22,9.33,-58.48,48.1,"Frontal","Parietal"
"F3o.L","CN.L",0.503891998004937,1.7961704145915,0.839254983469538,0.839254983469538,0.882168261171376,0.649437708824889,0.421887503058331,0.609360589338344,0.63242444267758,0.500434447302557,0.351985216478222,-50.69,14.63,25.22,-8.66,-80.04,37.62,"Frontal","Occipital"
"F3o.L","CN.R",0.19908440040156,3.54118587717046,1.12604724405107,1.12604724405107,1.34110763355672,0.336927802746407,0.375827336313492,0.754264501710043,0.85062416504975,0.290374297220054,0.319055249307275,-50.69,14.63,25.22,9.38,-78.23,37.98,"Frontal","Occipital"
"F3o.L","FOC.L",0.407540218443835,1.52912066373193,0.793653956635152,0.793653956635152,1.00536802840221,0.70762044073517,0.450431886718616,0.58425485575301,0.695827599227139,0.53510084627695,0.371861364992502,-50.69,14.63,25.22,-29.69,23.81,-6.49,"Frontal","Frontal"
"F3o.L","FOC.R",0.660113427571682,1.21171552252871,0.773515118290677,0.773515118290677,0.864886637260658,1.40230380388083,0.452498962989717,0.572963519745912,0.623200266937699,0.87642819521065,0.373285495795114,-50.69,14.63,25.22,29.31,23.43,-6.21,"Frontal","Frontal"
"F3o.L","PHa.L",0.571332345636089,1.31786601321404,0.909065496691669,0.909065496691669,1.04764740001628,1.21771370597032,0.490415288376797,0.646613853579712,0.716691524393858,0.79647680303623,0.399054798154399,-50.69,14.63,25.22,-21.68,-9.28,-20.7,"Frontal","Temporal"
"F3o.L","PHa.R",0.354210621790307,1.42706159100902,0.974710300609936,0.974710300609936,1.37095565341271,0.90852263739587,0.522535812622883,0.680421704358572,0.863293103160021,0.646329454487725,0.42037724257347,-50.69,14.63,25.22,22.59,-8.04,-20.63,"Frontal","Temporal"
"F3o.L","PHp.L",0.551112471692907,1.27323638749013,0.964136985431495,0.964136985431495,1.15097026197323,1.33513878878848,0.513846996672281,0.675052955683025,0.765919024979998,0.848071327807777,0.414654090907317,-50.69,14.63,25.22,-22.15,-32.31,-7.13,"Frontal","Temporal"
"F3o.L","PHp.R",0.612006486159378,1.25329209328198,0.995783196714435,0.995783196714435,1.13700043583867,1.55278963517175,0.516369229267254,0.691036553109271,0.759403180285831,0.937186735793361,0.416318812491123,-50.69,14.63,25.22,22.95,-30.25,-6.98,"Frontal","Temporal"
"F3o.L","LG.L",0.359538712522615,1.45961564219467,0.637378498647059,0.637378498647059,0.879843287300813,0.579393951514931,0.412021177163132,0.49309648647486,0.631188415548686,0.457041198464622,0.345022136949469,-50.69,14.63,25.22,-12.57,-65.51,4.55,"Frontal","Occipital"
"F3o.L","LG.R",0.367896243968701,1.3132683969225,0.680700453287613,0.680700453287613,0.979301942999054,0.720033619699037,0.447451627692583,0.519210643002027,0.682744228503776,0.542343836970984,0.369804512077667,-50.69,14.63,25.22,13.93,-62.73,5.03,"Frontal","Occipital"
